Cluster,Stylisation,Indicator,Dimension,Lag,Year,FE,N_author,Impact,SE,L.bound,U.bound,n.obs,p,BIC
FINAC,Scopus,HEL,Nonconformity,y_3,2013,0,1,-0.20581798543169,0.0617143217684679,-0.296298103174942,-0.103704174865143,568,0.000188446370315525,5067.16968601777
FINAC,Scopus,HEL,Nonconformity,y_3,2018,0,1,-0.0581390631038559,0.0383679015210312,-0.126369136766586,0.015419740515588,753,0.118490876351785,6887.66230736797
MGMT,Scopus,HEL,Nonconformity,y_3,2013,0,1,-0.157830117343977,0.0233689157808079,-0.195533341775445,-0.118359842509615,1622,1.97447260357214e-13,13411.161438284
MGMT,Scopus,HEL,Nonconformity,y_3,2018,0,1,-0.156741915571617,0.0253893668645439,-0.197677363815141,-0.113717892424029,1548,1.88441513377341e-11,13224.7720461314
,Scopus,HEL,Nonconformity,y_3,2013,0,1,-0.191145862970742,0.0168088529508512,-0.217359190817522,-0.164054560772587,2814,1.62716827001682e-36,23510.1445808411
,Scopus,HEL,Nonconformity,y_3,2018,0,1,-0.12768251379181,0.0166934914195257,-0.155761696066857,-0.0986694240245754,2999,2.77002070898925e-16,26266.140143075
MKTG,Scopus,HEL,Nonconformity,y_5,2013,0,0,-0.209898247967292,0.0318694871436466,-0.25774066499166,-0.158972142050406,624,1.44149361359307e-13,5837.14256389018
MKTG,Scopus,HEL,Nonconformity,y_5,2018,0,0,-0.117452602664018,0.0401847589224911,-0.184295778845477,-0.0451319383365484,698,0.0018758945316628,7019.65906924284
FINAC,Scopus,HEL,Nonconformity,y_5,2013,0,0,-0.199689457848603,0.0612730010619196,-0.290254145370368,-0.0975685737356025,568,0.000277486726857676,5749.25482033166
FINAC,Scopus,HEL,Nonconformity,y_5,2018,0,0,-0.0807157876866327,0.0396747491153973,-0.149491625996442,-0.00637843337087074,753,0.033901023378753,7787.75893875951
MGMT,Scopus,HEL,Nonconformity,y_5,2013,0,0,-0.191106415468756,0.0232942969207438,-0.22720687558502,-0.15331954901756,1622,8.64940627064093e-20,15614.4008617483
MGMT,Scopus,HEL,Nonconformity,y_5,2018,0,0,-0.181359710566056,0.0259535529024695,-0.221960922260947,-0.13863976417228,1548,1.25491258873059e-14,15381.89148735
,Scopus,HEL,Nonconformity,y_5,2013,0,0,-0.207146847441756,0.0168930843521195,-0.232968255837885,-0.180456185410905,2814,5.81765396174713e-43,27195.4334401759
,Scopus,HEL,Nonconformity,y_5,2018,0,0,-0.141635830327467,0.0173527113618152,-0.170338521543255,-0.111940150399509,2999,1.35211753900604e-18,30184.4743217467
MKTG,Scopus,HEL,Nonconformity,y_5,2013,0,1,-0.204147919486127,0.0323342824704285,-0.253019327751085,-0.152079086395424,624,1.642240049595e-12,5841.96593957704
MKTG,Scopus,HEL,Nonconformity,y_5,2018,0,1,-0.118678598441276,0.039749587278862,-0.184733858091304,-0.0472713474559805,698,0.00148182628881367,6996.76940914489
FINAC,Scopus,HEL,Nonconformity,y_5,2013,0,1,-0.193980148464839,0.0610499653158628,-0.284878371066741,-0.0915279656163283,568,0.000411958788232888,5748.68377366683
FINAC,Scopus,HEL,Nonconformity,y_5,2018,0,1,-0.0803658514562862,0.0394867014334824,-0.148854223916169,-0.00636648746709645,753,0.0338620486532718,7749.89144198353
MGMT,Scopus,HEL,Nonconformity,y_5,2013,0,1,-0.182954263163522,0.0235589053464971,-0.219823271718936,-0.14434292656552,1622,9.75423696596676e-18,15612.7849470984
MGMT,Scopus,HEL,Nonconformity,y_5,2018,0,1,-0.169576046702821,0.0262046680717824,-0.211150029079088,-0.125811031716635,1548,1.33086864496418e-12,15373.7349921097
,Scopus,HEL,Nonconformity,y_5,2013,0,1,-0.200545315281488,0.0169843524291361,-0.226720058782822,-0.173484583199766,2814,1.16948603075778e-39,27187.8703830772
,Scopus,HEL,Nonconformity,y_5,2018,0,1,-0.136035509156064,0.0172968616808329,-0.164834053474227,-0.106243921289735,2999,2.82055937201753e-17,30112.9080658046
MKTG,Scopus,HZ,Nonconformity,y_3,2013,0,0,-0.165873820455873,0.0331775521801513,-0.218388450027433,-0.109830857252172,624,4.58579185807969e-08,5040.52615229035
MKTG,Scopus,HZ,Nonconformity,y_3,2018,0,0,-0.0637687689666765,0.0393172040562898,-0.133205275255295,0.0112301020525181,698,0.0937523554818304,6149.4374112953
FINAC,Scopus,HZ,Nonconformity,y_3,2013,0,0,-0.237385723586005,0.0648216241144328,-0.32837219916593,-0.134073166911497,568,2.90551023916968e-05,5062.17829152042
FINAC,Scopus,HZ,Nonconformity,y_3,2018,0,0,-0.0644548167865002,0.0397961545057619,-0.134653146331789,0.0114381142357107,753,0.0940956731320375,6920.23368034879
MGMT,Scopus,HZ,Nonconformity,y_3,2013,0,0,-0.134743643169755,0.0230711085269224,-0.17299785601466,-0.0947199248755264,1622,3.53724580589846e-10,13431.959257252
MGMT,Scopus,HZ,Nonconformity,y_3,2018,0,0,-0.133088388824988,0.0247722278760549,-0.174173792174869,-0.089958959319933,1548,8.15335954363266e-09,13243.8145745454
,Scopus,HZ,Nonconformity,y_3,2013,0,0,-0.177899861735248,0.0169821875212025,-0.204812660214579,-0.150076210321331,2814,8.76748012713044e-31,23547.2065942741
,Scopus,HZ,Nonconformity,y_3,2018,0,0,-0.116985040535498,0.0168923297712833,-0.14574154874825,-0.0872605152508891,2999,1.77058206712581e-13,26335.5140392899
MKTG,Scopus,HZ,Nonconformity,y_3,2013,0,1,-0.157610854949726,0.0337311879516976,-0.21150177014126,-0.100036696562198,624,3.68194215740455e-07,5044.47073792354
MKTG,Scopus,HZ,Nonconformity,y_3,2018,0,1,-0.0589756929892403,0.0387940482187848,-0.127873891780214,0.0153654821693716,698,0.117138582712499,6132.09762216527
FINAC,Scopus,HZ,Nonconformity,y_3,2013,0,1,-0.231925971335052,0.0647963092550793,-0.323530279522404,-0.127917043954164,568,4.65537937079922e-05,5064.58271608412
FINAC,Scopus,HZ,Nonconformity,y_3,2018,0,1,-0.071436162992089,0.0393713797030602,-0.140395289158133,0.00305499553907196,753,0.0597697949650716,6886.61261370566
MGMT,Scopus,HZ,Nonconformity,y_3,2013,0,1,-0.125439748497683,0.0233541350288397,-0.164568860130409,-0.0844779455704883,1622,9.51239411189732e-09,13430.319215424
MGMT,Scopus,HZ,Nonconformity,y_3,2018,0,1,-0.123489812805723,0.0250094404208374,-0.165418230618614,-0.0794549600276928,1548,1.36209915308385e-07,13240.8268456365
,Scopus,HZ,Nonconformity,y_3,2013,0,1,-0.171492795971081,0.0170934695356324,-0.198790110211604,-0.143265459055796,2814,3.57754351793308e-28,23542.55657887
,Scopus,HZ,Nonconformity,y_3,2018,0,1,-0.112202565894929,0.0168163965937403,-0.140986987283439,-0.0824536155616822,2999,1.47179811786275e-12,26281.4138543175
MKTG,Scopus,HZ,Nonconformity,y_5,2013,0,0,-0.186770795698203,0.0334210702843052,-0.238333420785676,-0.131717529983364,624,6.17153425687456e-10,5849.35077008567
MKTG,Scopus,HZ,Nonconformity,y_5,2018,0,0,-0.101062875930294,0.0403246377471228,-0.169375145335692,-0.0271324672107277,698,0.00823909412093621,7022.19305861812
FINAC,Scopus,HZ,Nonconformity,y_5,2013,0,0,-0.230324352194661,0.0644063459235878,-0.321601365873943,-0.126766221179491,568,4.81147279009481e-05,5746.08970505437
FINAC,Scopus,HZ,Nonconformity,y_5,2018,0,0,-0.090440064513463,0.040899094478172,-0.160505316979697,-0.0145270804267084,753,0.0204622370396004,7786.92516477215
MGMT,Scopus,HZ,Nonconformity,y_5,2013,0,0,-0.157149605916104,0.0234249122579836,-0.19497165383924,-0.117550592851403,1622,2.91078158102331e-13,15640.2631695426
MGMT,Scopus,HZ,Nonconformity,y_5,2018,0,0,-0.148221225397229,0.0254867321894622,-0.189724946930134,-0.104591609830495,1548,3.08220387444157e-10,15399.8714963313
,Scopus,HZ,Nonconformity,y_5,2013,0,0,-0.186280134921217,0.0172306234591794,-0.21330174810095,-0.15833037988141,2814,5.51644539865479e-33,27232.6615486284
,Scopus,HZ,Nonconformity,y_5,2018,0,0,-0.127326810736474,0.0174525217210104,-0.156672970529653,-0.0969594609843449,2999,6.01206540928014e-15,30199.146443157
MKTG,Scopus,HZ,Nonconformity,y_5,2013,0,1,-0.180134971470062,0.0339692915478915,-0.232942980653742,-0.123691397049887,624,5.0077399312368e-09,5854.05520126668
MKTG,Scopus,HZ,Nonconformity,y_5,2018,0,1,-0.101400194165121,0.0397177139342718,-0.168698544255746,-0.0286536785580943,698,0.00710388203842051,6999.46695157116
FINAC,Scopus,HZ,Nonconformity,y_5,2013,0,1,-0.22338797363171,0.0642590985861217,-0.315290004630934,-0.119150817749095,568,8.34405712371655e-05,5745.79338651552
FINAC,Scopus,HZ,Nonconformity,y_5,2018,0,1,-0.0954044421929636,0.0404492006824348,-0.164350748169836,-0.0207696334172849,753,0.0131808262812984,7748.35690693522
MGMT,Scopus,HZ,Nonconformity,y_5,2013,0,1,-0.148001531950287,0.0236770906947262,-0.186636203408263,-0.10753171876985,1622,1.33502546446473e-11,15637.3348026955
MGMT,Scopus,HZ,Nonconformity,y_5,2018,0,1,-0.136431719515681,0.0256881860315808,-0.178834190800558,-0.091839715311968,1548,1.12904661767311e-08,15389.9333760278
,Scopus,HZ,Nonconformity,y_5,2013,0,1,-0.179107206770785,0.0173310190548187,-0.206523164246167,-0.150743981914146,2814,4.80795838711907e-30,27224.3119088061
,Scopus,HZ,Nonconformity,y_5,2018,0,1,-0.12224610780947,0.0173544971322302,-0.151600138051091,-0.0918764490534284,2999,5.76682395210109e-14,30126.2974889717
MKTG,JCR,k,Variety,y_3,2013,0,0,0.183394062047741,0.0367416823552774,0.101171110516616,0.271756489718336,623,4.58381684777567e-06,5039.54581195994
MKTG,JCR,k,Variety,y_3,2018,0,0,0.23247441241298,0.0324601909296078,0.156505618472019,0.313433461101228,698,1.19953709255395e-10,6110.62685259962
FINAC,JCR,k,Variety,y_3,2013,0,0,0.124533330527373,0.0771300538819095,-0.0332390243790889,0.308053638237518,568,0.128086447495461,5076.05640902759
FINAC,JCR,k,Variety,y_3,2018,0,0,0.117908957645089,0.0576095648867792,-0.00145167945197133,0.251537268519215,753,0.0530213383729423,6919.05664720544
MGMT,JCR,k,Variety,y_3,2013,0,0,0.201281906532229,0.0261854435038404,0.141184451843314,0.264544234396776,1621,2.49680738667819e-12,13412.7669282024
MGMT,JCR,k,Variety,y_3,2018,0,0,0.16314784311231,0.0252811253384159,0.10691834933345,0.222233695693542,1548,2.25925520904108e-09,13239.8624077308
,JCR,k,Variety,y_3,2013,0,0,0.0611451366390048,0.0183905975201991,0.0235773873776584,0.100091712554757,2812,0.00125043541738541,23645.1639496489
,JCR,k,Variety,y_3,2018,0,0,0.0669045817774174,0.0161470536574387,0.033668265344782,0.101209570594652,2999,6.05302027439051e-05,26371.2648076421
MKTG,JCR,k,Variety,y_3,2013,0,1,0.178766556815211,0.0365033550287952,0.0973776068283645,0.266191862144779,623,6.61934786185089e-06,5041.16224485619
MKTG,JCR,k,Variety,y_3,2018,0,1,0.197829173267239,0.0328992250839062,0.123029113276152,0.277611338271034,698,4.09320331063315e-08,6104.06918244071
FINAC,JCR,k,Variety,y_3,2013,0,1,0.111026043891809,0.0768396153832067,-0.0443073624908554,0.291606549803595,568,0.170631337130229,5078.14022391224
FINAC,JCR,k,Variety,y_3,2018,0,1,0.107153989894757,0.0552854222669861,-0.0065431863820693,0.233863355243241,753,0.0655889958522584,6886.49498288915
MGMT,JCR,k,Variety,y_3,2013,0,1,0.196748546654914,0.0260064363892292,0.137276826591308,0.25933022676046,1621,4.97446207766918e-12,13406.8323646771
MGMT,JCR,k,Variety,y_3,2018,0,1,0.152617635729604,0.0253148108742825,0.0968247812390324,0.211248539346572,1548,2.01429282723297e-08,13235.9637712705
,JCR,k,Variety,y_3,2013,0,1,0.0571503321604558,0.0182849574289216,0.0199351675727255,0.0957233952885297,2812,0.00236980066411476,23632.0410721416
,JCR,k,Variety,y_3,2018,0,1,0.0514061301134861,0.0160992019966053,0.018748164366468,0.0851110108528827,2999,0.00184743454220447,26319.7847559653
MKTG,JCR,k,Variety,y_5,2013,0,0,0.186407999286873,0.0378292495038835,0.101624917685069,0.277716142922497,623,6.2288677541677e-06,5854.25331224837
MKTG,JCR,k,Variety,y_5,2018,0,0,0.263522059123582,0.0337964070132348,0.182538460848347,0.350051644617617,698,4.48637634801768e-12,6980.88860272979
FINAC,JCR,k,Variety,y_5,2013,0,0,0.190355758248608,0.07640587603842,0.0248020312717814,0.382654198525723,568,0.0225713691458657,5756.00032558694
FINAC,JCR,k,Variety,y_5,2018,0,0,0.134571013880062,0.059103502951354,0.0104682941828873,0.273915661626735,753,0.0326662652721241,7787.23524395397
MGMT,JCR,k,Variety,y_5,2013,0,0,0.212121553580348,0.0266709869283396,0.150386531833967,0.277169559966728,1621,5.48177281542812e-13,15629.3297738081
MGMT,JCR,k,Variety,y_5,2018,0,0,0.200843080539098,0.0260877680030204,0.14098598931599,0.263840325456678,1548,2.28805332394871e-12,15388.1425668698
,JCR,k,Variety,y_5,2013,0,0,0.088859719164734,0.0186925844978091,0.0496893120153237,0.12949181671976,2812,5.25685706876156e-06,27325.7746111768
,JCR,k,Variety,y_5,2018,0,0,0.107749340960781,0.0166180914286918,0.07225024774921,0.144423706103031,2999,7.37777598146234e-10,30218.7749646157
MKTG,JCR,k,Variety,y_5,2013,0,1,0.18361244204766,0.0376056618938232,0.0995108626594201,0.274146950746384,623,7.37389448403457e-06,5856.38549728161
MKTG,JCR,k,Variety,y_5,2018,0,1,0.223051123196842,0.0342145541905887,0.143723723483212,0.307880582731493,698,3.98335046009579e-09,6971.44798686858
FINAC,JCR,k,Variety,y_5,2013,0,1,0.169637513601098,0.0759597496357968,0.0078461306277775,0.357401563243401,568,0.0391264891835585,5755.79316465592
FINAC,JCR,k,Variety,y_5,2018,0,1,0.130515885314304,0.0562014698560429,0.0125999259487577,0.262163006530441,753,0.0290538245761815,7749.16105500986
MGMT,JCR,k,Variety,y_5,2013,0,1,0.208078702053109,0.0264499001062817,0.147046521366725,0.272358289893387,1621,8.88461053147541e-13,15620.8355485815
MGMT,JCR,k,Variety,y_5,2018,0,1,0.187184586438574,0.0260531578905211,0.12808483555885,0.249380541117823,1548,4.52007525846081e-11,15377.47692096
,JCR,k,Variety,y_5,2013,0,1,0.0851134033509864,0.0185583578595675,0.046353003056715,0.125309617970427,2812,1.07508042168112e-05,27307.9886922551
,JCR,k,Variety,y_5,2018,0,1,0.0902491689240423,0.0165293717356332,0.0554944099444397,0.126148314136628,2999,1.7187503142305e-07,30152.6420460978
MKTG,JCR,RR,Balance,y_3,2013,0,0,0.00512331873116212,0.0332739980667101,-0.0583349102227126,0.0728579585509368,623,0.877940467551095,5060.71003524327
MKTG,JCR,RR,Balance,y_3,2018,0,0,0.0353792147852638,0.0323973795970549,-0.0283211656863387,0.103255603140267,698,0.283196858166237,6151.06557209592
FINAC,JCR,RR,Balance,y_3,2013,0,0,0.267346932702461,0.0593829574100356,0.128102737438355,0.423778344406426,568,6.61310852065079e-05,5063.75243565203
FINAC,JCR,RR,Balance,y_3,2018,0,0,0.21067617248956,0.0444334792851631,0.109701438321901,0.320838870724065,753,1.68813403559251e-05,6905.43769844664
MGMT,JCR,RR,Balance,y_3,2013,0,0,-0.114557768786572,0.0221084454023713,-0.152106142644499,-0.0753465920115781,1621,3.72876048661444e-08,13431.7761869668
MGMT,JCR,RR,Balance,y_3,2018,0,0,-0.0981095099274778,0.021124119396585,-0.134687605392879,-0.0599852016998251,1548,1.01682549997475e-06,13251.8090505559
,JCR,RR,Balance,y_3,2013,0,0,-0.059119743044779,0.0185510275573801,-0.092715080489549,-0.0242804229505045,2812,0.00101996560980839,23644.7954053022
,JCR,RR,Balance,y_3,2018,0,0,-0.0259552205205221,0.0168487630681076,-0.0575957632279164,0.00674763059313244,2999,0.118564613463256,26385.0914083419
MKTG,JCR,RR,Balance,y_3,2013,0,1,0.00166764141685238,0.0331538667652127,-0.0613514325190389,0.068917695740212,623,0.959916662534439,5061.68404472121
MKTG,JCR,RR,Balance,y_3,2018,0,1,0.00412906653174439,0.0326131320273374,-0.0580470936050489,0.0704093330024218,698,0.899457400843452,6134.51154760528
FINAC,JCR,RR,Balance,y_3,2013,0,1,0.265674272239015,0.059063831161343,0.127318743517304,0.421010138099572,568,6.63553613530962e-05,5065.37012646355
FINAC,JCR,RR,Balance,y_3,2018,0,1,0.232229365989562,0.0435310905562033,0.131456399264476,0.341977659407905,753,1.60941842718847e-06,6868.40554474071
MGMT,JCR,RR,Balance,y_3,2013,0,1,-0.11783061537089,0.0220728222714741,-0.155181216514897,-0.0788286927445829,1621,1.34781648751604e-08,13422.497630278
MGMT,JCR,RR,Balance,y_3,2018,0,1,-0.0956504498875848,0.0211288004910959,-0.132336238443746,-0.0574135454019382,1548,1.95131756511971e-06,13244.9121474168
,JCR,RR,Balance,y_3,2013,0,1,-0.0620475000331021,0.0185195941094633,-0.0954825739778558,-0.0273765138355493,2812,0.000542544261687708,23629.294075087
,JCR,RR,Balance,y_3,2018,0,1,-0.0289300899905189,0.0168061067037804,-0.060395445742948,0.00358897352454401,2999,0.08067298503467,26326.5085615798
MKTG,JCR,RR,Balance,y_5,2013,0,0,0.00884115015869202,0.0339669984884256,-0.0561346848713064,0.0782899317735215,623,0.795525223205759,5874.84981390633
MKTG,JCR,RR,Balance,y_5,2018,0,0,0.0511012123946784,0.033199184862913,-0.0151154160671685,0.121769775587137,698,0.133305615869878,7026.77687840405
FINAC,JCR,RR,Balance,y_5,2013,0,0,0.220003467276782,0.059651571675159,0.0853893479579295,0.371312942187693,568,0.000857338707452368,5751.05780855435
FINAC,JCR,RR,Balance,y_5,2018,0,0,0.190076711735721,0.0460905839308985,0.0872829568546667,0.302588779569195,753,0.000159648538129065,7778.42657161877
MGMT,JCR,RR,Balance,y_5,2013,0,0,-0.11960691282415,0.0224528851222376,-0.157510118959522,-0.0799984600529785,1621,1.39896818171464e-08,15649.4349669481
MGMT,JCR,RR,Balance,y_5,2018,0,0,-0.0944180184115484,0.0219610436434284,-0.132569879367832,-0.0545881381430388,1548,6.29997696050911e-06,15417.3134204443
,JCR,RR,Balance,y_5,2013,0,0,-0.0660093658140947,0.0186162171820279,-0.0994737674052865,-0.031301395592337,2812,0.000244219932698633,27333.2009425493
,JCR,RR,Balance,y_5,2018,0,0,-0.0235648165688172,0.0171766285516129,-0.0558898927665552,0.00986702730695321,2999,0.165035188861252,30255.396114471
MKTG,JCR,RR,Balance,y_5,2013,0,1,0.00690614081444041,0.0338672263919598,-0.0577608306262296,0.0760112818103922,623,0.838965275782679,5876.71362255486
MKTG,JCR,RR,Balance,y_5,2018,0,1,0.0167649208964491,0.033386436554866,-0.0476381981541286,0.085523277353025,698,0.618494695408945,7006.30080022429
FINAC,JCR,RR,Balance,y_5,2013,0,1,0.219412885024278,0.0591410949198519,0.0859498969894246,0.369278443034572,568,0.000796023956475576,5749.71677376682
FINAC,JCR,RR,Balance,y_5,2018,0,1,0.214437048360232,0.0449255101328568,0.112075682027166,0.32622029981039,753,1.52874095814136e-05,7736.49753281436
MGMT,JCR,RR,Balance,y_5,2013,0,1,-0.123354264287585,0.0224036511145272,-0.161015181708948,-0.0840027981577163,1621,4.19340660621046e-09,15637.6193544799
MGMT,JCR,RR,Balance,y_5,2018,0,1,-0.0906540467138429,0.021947646678639,-0.128941610942843,-0.0506835441273158,1548,1.49221669742313e-05,15402.4519248496
,JCR,RR,Balance,y_5,2013,0,1,-0.068947744729678,0.0185694351826738,-0.102224551538088,-0.0344375049138709,2812,0.000119487404050691,27312.6631623195
,JCR,RR,Balance,y_5,2018,0,1,-0.0259443932877587,0.0171166596656128,-0.0580799893251739,0.00728757666779867,2999,0.12460005371992,30178.013428108
MKTG,JCR,GINI,Balance,y_3,2013,0,0,-0.14502666348315,0.0417163291113243,-0.212149949533001,-0.0721846045177443,623,0.000172676085553275,5047.57924724292
MKTG,JCR,GINI,Balance,y_3,2018,0,0,-0.211511798319249,0.0563791743023094,-0.293999255384796,-0.119386701881453,698,2.49785727496071e-05,6135.2459190546
FINAC,JCR,GINI,Balance,y_3,2013,0,0,0.00527584927384139,0.0327165061157229,-0.0571623674134428,0.0718489570265077,568,0.872222841009532,5078.42423732928
FINAC,JCR,GINI,Balance,y_3,2018,0,0,-0.0267086137164032,0.0309729926295667,-0.0840355450017082,0.034206204667202,753,0.382094094947561,6922.15608121724
MGMT,JCR,GINI,Balance,y_3,2013,0,0,-0.276237649906119,0.0250032839923846,-0.310850963076898,-0.239885842760208,1621,3.04862592605069e-38,13319.6178873035
MGMT,JCR,GINI,Balance,y_3,2018,0,0,-0.209021863558446,0.0250203627166591,-0.246874924311488,-0.169266257989639,1548,7.13297937997793e-21,13197.6777388797
,JCR,GINI,Balance,y_3,2013,0,0,-0.0652139574881574,0.01615070525727,-0.0943409860238409,-0.0351501704393621,2812,2.97304949597622e-05,23638.8837963182
,JCR,GINI,Balance,y_3,2018,0,0,-0.0686792642691485,0.0172708600369719,-0.0996771141983825,-0.0366141675605775,2999,3.79290495016807e-05,26371.1406287138
