id,issn_l
https://openalex.org/W2045358645,0037-7732
https://openalex.org/W2097173816,1053-1858
https://openalex.org/W1970611487,0001-8392
https://openalex.org/W2006860561,1053-1858
https://openalex.org/W2041933514,0363-7425
https://openalex.org/W2027308091,1053-1858
https://openalex.org/W2103210126,0095-3997
https://openalex.org/W2041200379,0143-2095
https://openalex.org/W2089614996,0001-8392
https://openalex.org/W1974453201,0033-3352
https://openalex.org/W1985680736,0094-3061
https://openalex.org/W2015246525,0001-8392
https://openalex.org/W1996386330,1053-1858
https://openalex.org/W2034718613,1350-5084
https://openalex.org/W2011482952,0377-2217
https://openalex.org/W2100576780,0033-3352
https://openalex.org/W2029595370,0276-8739
https://openalex.org/W1998038954,0033-3352
https://openalex.org/W2085512910,0363-7425
https://openalex.org/W2028246489,1530-9576
https://openalex.org/W2088044326,0001-4273
https://openalex.org/W2068073400,1053-1858
https://openalex.org/W2027456048,0275-0740
https://openalex.org/W2116004012,0095-3997
https://openalex.org/W1490205913,0048-5829
https://openalex.org/W2012396330,0001-8392
https://openalex.org/W4232765873,0022-2429
https://openalex.org/W2026131577,0002-9602
https://openalex.org/W2077982185,1096-7494
https://openalex.org/W2059132344,0022-2380
https://openalex.org/W2069186233,1053-1858
https://openalex.org/W2043259765,0021-9010
https://openalex.org/W2039588296,1053-1858
https://openalex.org/W2042001072,0170-8406
https://openalex.org/W2083008368,0033-3352
https://openalex.org/W1998397645,0030-5073
https://openalex.org/W638488052,0009-4978
https://openalex.org/W1964902837,0022-1546
https://openalex.org/W4205916546,0007-070X
https://openalex.org/W2139981886,0038-0385
https://openalex.org/W2041175506,0022-3808
https://openalex.org/W4244528936,0002-8312
https://openalex.org/W2336235832,0037-7732
https://openalex.org/W2168838273,0047-2727
https://openalex.org/W224952416,0024-6301
https://openalex.org/W2121125513,0170-8406
https://openalex.org/W2148055908,0001-8392
https://openalex.org/W2138148571,1094-2025
https://openalex.org/W2329894162,0001-8392
https://openalex.org/W3122412000,0002-8282
https://openalex.org/W2166813111,1053-1858
https://openalex.org/W2144843538,1053-1858
https://openalex.org/W4239336557,0040-1706
https://openalex.org/W2262836992,0047-2727
https://openalex.org/W2338475285,1053-1858
https://openalex.org/W3125160461,1053-1858
https://openalex.org/W2315916750,0001-8392
https://openalex.org/W3122874505,0022-3808
https://openalex.org/W2000952798,0033-5533
https://openalex.org/W1999822296,0034-6527
https://openalex.org/W2345064423,1053-1858
https://openalex.org/W2533777508,0009-4978
https://openalex.org/W2323103428,0003-1224
https://openalex.org/W2110287235,0034-6527
https://openalex.org/W4249004311,0001-8392
https://openalex.org/W2945485461,0039-0526
https://openalex.org/W2141788017,1094-2025
https://openalex.org/W2116970935,0267-4424
https://openalex.org/W2122837333,0033-3352
https://openalex.org/W4237812212,0363-7425
https://openalex.org/W2316500937,1053-1858
https://openalex.org/W2114524327,1556-5068
https://openalex.org/W635736316,0009-4978
https://openalex.org/W2281835577,1053-1858
https://openalex.org/W2098233687,0022-3808
https://openalex.org/W4206430702,0363-7425
https://openalex.org/W2138087578,0095-3997
https://openalex.org/W2163536138,0033-3352
https://openalex.org/W2328728081,0001-8392
https://openalex.org/W4236871687,0022-1546
https://openalex.org/W1979986072,0304-405X
https://openalex.org/W3123095408,0022-1082
https://openalex.org/W1986096635,0034-6527
https://openalex.org/W1978596428,1386-4181
https://openalex.org/W3124038390,0304-3932
https://openalex.org/W3124461485,0304-405X
https://openalex.org/W2184747980,1556-5068
https://openalex.org/W3123454797,0022-1082
https://openalex.org/W3124760153,0021-9398
https://openalex.org/W2606543275,1556-5068
https://openalex.org/W3122786537,0304-405X
https://openalex.org/W3122201340,2010-1406
https://openalex.org/W2123619661,1556-5068
https://openalex.org/W2142667427,1386-4181
https://openalex.org/W3125545657,0022-0531
https://openalex.org/W3123609922,0047-2727
https://openalex.org/W2098978342,0893-9454
https://openalex.org/W2000903314,0893-9454
https://openalex.org/W3123061212,1042-9573
https://openalex.org/W2101421357,0022-1090
https://openalex.org/W4241613742,0022-1082
https://openalex.org/W3125891664,0002-8282
https://openalex.org/W3125924247,0304-405X
https://openalex.org/W3121240590,1556-5068
https://openalex.org/W2003111024,0021-9398
https://openalex.org/W2115234101,0165-1765
https://openalex.org/W1968369558,0034-6527
https://openalex.org/W2171975595,1556-5068
https://openalex.org/W2150298315,1556-5068
https://openalex.org/W2097875102,0893-9454
https://openalex.org/W3125975206,1386-4181
https://openalex.org/W2126034491,1556-5068
https://openalex.org/W2140160667,1556-5068
https://openalex.org/W3124921374,1542-4766
https://openalex.org/W2132196489,1556-5068
https://openalex.org/W3124576841,1556-5068
https://openalex.org/W1963572077,1556-5068
https://openalex.org/W3160985004,1556-5068
https://openalex.org/W2221228533,1556-5068
https://openalex.org/W2055733438,1614-2446
https://openalex.org/W4231580871,2161-0975
https://openalex.org/W2099167504,0002-8282
https://openalex.org/W2168666931,1047-7039
https://openalex.org/W3123336377,0022-1821
https://openalex.org/W2165848253,0363-7425
https://openalex.org/W2008810867,0363-7425
https://openalex.org/W2161216922,0363-7425
https://openalex.org/W2161343059,1047-7039
https://openalex.org/W1974383781,1043-8599
https://openalex.org/W2209421179,0048-7333
https://openalex.org/W2139996634,0047-2727
https://openalex.org/W3122698708,0047-2727
https://openalex.org/W2123823532,0001-4273
https://openalex.org/W2115069774,0143-2095
https://openalex.org/W2005875107,0047-2727
https://openalex.org/W2143616263,0047-2727
https://openalex.org/W2148363467,0022-1996
https://openalex.org/W2101782826,0889-1583
https://openalex.org/W1691165764,0030-7653
https://openalex.org/W2072578133,0021-8456
https://openalex.org/W2149214011,0008-4085
https://openalex.org/W3122010294,0002-8282
https://openalex.org/W2105329459,0047-2727
https://openalex.org/W1998438165,0028-0283
https://openalex.org/W2106358900,0022-1996
https://openalex.org/W2123331614,0020-6598
https://openalex.org/W2063499189,0047-2727
https://openalex.org/W2110335040,0036-8075
https://openalex.org/W1992897469,0014-2921
https://openalex.org/W4245187816,0363-7425
https://openalex.org/W2793150151,0022-1996
https://openalex.org/W2601204879,0143-2095
https://openalex.org/W1978114296,0047-2727
https://openalex.org/W2075771069,0022-1996
https://openalex.org/W4250435265,0893-9454
https://openalex.org/W2106689837,0347-0520
https://openalex.org/W2149889890,1556-5068
https://openalex.org/W1988232798,0047-2727
https://openalex.org/W2015733033,0014-2921
https://openalex.org/W2018739162,0014-2921
https://openalex.org/W1747207292,1556-5068
https://openalex.org/W2078871883,0927-5940
https://openalex.org/W2101727207,0008-4085
https://openalex.org/W2242456644,1556-5068
https://openalex.org/W2076452041,0377-2217
https://openalex.org/W2129763896,0025-1909
https://openalex.org/W3123575923,0012-9682
https://openalex.org/W2110250287,0025-1909
https://openalex.org/W2088756387,0304-4076
https://openalex.org/W3125130981,0033-5533
https://openalex.org/W3125971667,0033-5533
https://openalex.org/W4247508718,0022-3808
https://openalex.org/W3123884897,0034-6527
https://openalex.org/W3124514017,0047-2727
https://openalex.org/W2092525253,0261-5177
https://openalex.org/W1980824188,0261-5177
https://openalex.org/W3124092291,0022-1996
https://openalex.org/W2010274959,0278-4319
https://openalex.org/W2133043237,0278-4319
https://openalex.org/W1979805170,0261-5177
https://openalex.org/W1976022634,0261-5177
https://openalex.org/W2062591844,0278-4319
https://openalex.org/W1984973623,0278-4319
https://openalex.org/W2052605277,1354-8166
https://openalex.org/W1980854823,1354-8166
https://openalex.org/W3126089693,0165-1765
https://openalex.org/W2052479607,0264-2069
https://openalex.org/W2068942631,0261-5177
https://openalex.org/W1974061008,0003-6846
https://openalex.org/W2062319343,1354-8166
https://openalex.org/W106233534,1354-8166
https://openalex.org/W2031601554,1354-8166
https://openalex.org/W1998926560,1354-8166
https://openalex.org/W1976607526,0010-8804
https://openalex.org/W2136041634,0010-8804
https://openalex.org/W1982519974,1303-2917
https://openalex.org/W3124708789,0927-5940
https://openalex.org/W2016272920,0160-7383
https://openalex.org/W3122744666,0008-4085
https://openalex.org/W2030851737,1138-5758
https://openalex.org/W2058642640,1467-3584
https://openalex.org/W1986210549,1354-8166
https://openalex.org/W2037833002,0010-8804
https://openalex.org/W4390294679,1385-3074
https://openalex.org/W2162180338,0035-9238
https://openalex.org/W4248721357,0040-1706
https://openalex.org/W2028211630,0022-3514
https://openalex.org/W2045385178,0096-3445
https://openalex.org/W4213235949,0009-4978
https://openalex.org/W2004704125,0036-8075
https://openalex.org/W2006619603,0033-2909
https://openalex.org/W2024168339,0022-3514
https://openalex.org/W2083595270,0033-295X
https://openalex.org/W2149248019,0022-1031
https://openalex.org/W2063099148,0096-851X
https://openalex.org/W3121414047,0022-3514
https://openalex.org/W4254129346,0096-851X
https://openalex.org/W1976787187,0022-3514
https://openalex.org/W2146740849,1750-1229
https://openalex.org/W1988167564,0096-1523
https://openalex.org/W2050492184,0307-0565
https://openalex.org/W2130565691,0956-7976
https://openalex.org/W2090534120,0022-4545
https://openalex.org/W4236586423,0096-1523
https://openalex.org/W2094925370,0022-3514
https://openalex.org/W2143456384,0747-4938
https://openalex.org/W4323018851,0022-3514
https://openalex.org/W1989610764,0278-016X
https://openalex.org/W4246430168,0010-8804
https://openalex.org/W2149084107,0010-8804
https://openalex.org/W2082446120,0146-1672
https://openalex.org/W2164118740,0010-8804
https://openalex.org/W2145565169,1556-5068
https://openalex.org/W2132961483,0956-7976
https://openalex.org/W2110023610,0022-1031
https://openalex.org/W2142200663,1096-3480
https://openalex.org/W2083629235,0022-3514
https://openalex.org/W1997595030,0022-1031
https://openalex.org/W2155922669,1099-2340
https://openalex.org/W2017362590,0022-3514
https://openalex.org/W4248791645,0022-3514
https://openalex.org/W4229864713,0010-8804
https://openalex.org/W1986936900,0003-1224
https://openalex.org/W2015370254,0094-3061
https://openalex.org/W2053081145,0022-3980
https://openalex.org/W2019789576,0009-4978
https://openalex.org/W1993649328,0022-3506
https://openalex.org/W2059052306,1057-7408
https://openalex.org/W1656006743,0026-3745
https://openalex.org/W1604494848,0009-4978
https://openalex.org/W2004624112,0033-2909
https://openalex.org/W2034532433,0022-5371
https://openalex.org/W2066424048,0003-1224
https://openalex.org/W2040044031,0033-2909
https://openalex.org/W1969119488,0096-3445
https://openalex.org/W2020040181,0162-895X
https://openalex.org/W2029983009,1076-8971
https://openalex.org/W2009881211,1532-7957
https://openalex.org/W2049841711,0002-9602
https://openalex.org/W2027224465,0022-3514
https://openalex.org/W2006391533,0022-3514
https://openalex.org/W1996598171,0190-2725
https://openalex.org/W2033913805,0022-1031
https://openalex.org/W2046603974,0022-3514
https://openalex.org/W2068018608,0022-1031
https://openalex.org/W2005596212,0749-5978
https://openalex.org/W1979324747,0363-8111
https://openalex.org/W2071696865,0022-1031
https://openalex.org/W1598017917,0009-4978
https://openalex.org/W1980485819,0363-8111
https://openalex.org/W1969962708,0963-7214
https://openalex.org/W2018162376,0094-3061
https://openalex.org/W2060278342,0278-6133
https://openalex.org/W1982979514,0021-9916
https://openalex.org/W2021074178,1367-2223
https://openalex.org/W1988854581,0030-5073
https://openalex.org/W2018805986,0162-895X
https://openalex.org/W2026424515,0146-1672
https://openalex.org/W2070936991,0163-9625
https://openalex.org/W1979568769,0022-3514
https://openalex.org/W2059853091,0046-2772
https://openalex.org/W2006018921,0041-1035
https://openalex.org/W2051421395,0747-5632
https://openalex.org/W2063588161,0022-3514
https://openalex.org/W2000362517,0162-895X
https://openalex.org/W2895552032,0009-4978
https://openalex.org/W2098940738,0003-066X
https://openalex.org/W2151789396,0022-0027
https://openalex.org/W2332503218,0003-1224
https://openalex.org/W2119178451,0033-295X
https://openalex.org/W2332474877,0037-7732
https://openalex.org/W2099021783,1063-651X
https://openalex.org/W2097836278,1089-2680
https://openalex.org/W2122989928,1367-2223
https://openalex.org/W2108824180,0021-9916
https://openalex.org/W2111627794,0022-3514
https://openalex.org/W2564040150,0009-4978
https://openalex.org/W2138347732,0093-5301
https://openalex.org/W2085645467,0003-066X
https://openalex.org/W2147167010,1532-7957
https://openalex.org/W2157867389,0018-7267
https://openalex.org/W2158318527,0090-4848
https://openalex.org/W2096747802,0022-3514
https://openalex.org/W2110461002,1058-4609
https://openalex.org/W2129635783,0009-4978
https://openalex.org/W2085867554,0373-2460
https://openalex.org/W2079551293,0022-1953
https://openalex.org/W2314948792,0022-4642
https://openalex.org/W2072500619,0744-8481
https://openalex.org/W2108724505,0022-1031
https://openalex.org/W2316835838,0037-7732
https://openalex.org/W2106748023,0146-1672
https://openalex.org/W2434630292,0038-0431
https://openalex.org/W2114246714,0033-362X
https://openalex.org/W2100962539,0022-3514
https://openalex.org/W2086592567,0021-9916
https://openalex.org/W2162053616,1057-7408
https://openalex.org/W2074780998,0096-851X
https://openalex.org/W2331906472,0021-8294
https://openalex.org/W2142425575,0098-6283
https://openalex.org/W2112160175,0146-1672
https://openalex.org/W2127456485,1089-2699
https://openalex.org/W2090411770,0021-9916
https://openalex.org/W2080144946,0021-8723
https://openalex.org/W1677595927,0033-5533
https://openalex.org/W2151441810,0022-3514
https://openalex.org/W2161577944,0956-7976
https://openalex.org/W2106421465,0022-1031
https://openalex.org/W2136162107,0022-3514
https://openalex.org/W4247118947,0022-3514
https://openalex.org/W2144397230,0033-2909
https://openalex.org/W2118796101,0956-7976
https://openalex.org/W2127706681,1099-9809
https://openalex.org/W1567752339,0165-4101
https://openalex.org/W4244541774,0022-3514
https://openalex.org/W3139821079,0003-1224
https://openalex.org/W2098875817,0022-3514
https://openalex.org/W2163370977,1047-840X
https://openalex.org/W2108168393,0146-1672
https://openalex.org/W2072669350,0033-2909
https://openalex.org/W2119874033,0146-1672
https://openalex.org/W2066704163,1532-7957
https://openalex.org/W1976949725,0956-7976
https://openalex.org/W2058538366,0036-8075
https://openalex.org/W2097335867,0146-1672
https://openalex.org/W2166799601,0956-7976
https://openalex.org/W2135235497,0022-4537
https://openalex.org/W4243456207,0096-1515
